% resnet50_bottleneck3  crossbar 128x128  mesh 6x6x3 (108 nodes)
% generated by stage2_core.py -- see STAGE2.md
% run with:  -size 16 16 -dimx 6 -dimy 6 -dimz 3 -traffic table traffics_dnn_packing/resnet50_bottleneck3_xb128_6x6x3_c32r2s16.txt
% sweep with: WARMUP_DP_CYCLES=3 SIM_DP_CYCLES=80  (DP_CYCLE=648, SIM=51840, 1.3 block passes measured)
% LOAD_SCALE=0.026  CYCLES_PER_MAC=0.0002  t_period=38536
% phases:  conv1=[0,5138)  conv2=[5138,28259)  conv3=[28259,38535)  shortcut=[0,38535)
% src dst pir por t_on t_off t_period
    0     2 0.0004504575 0.0004504575        0     5138    38536
    0     3 0.0004504575 0.0004504575        0     5138    38536
    0     4 0.0004656414 0.0004656414        0     5138    38536
    0     5 0.0004504575 0.0004504575        0     5138    38536
    0     6 0.0004656414 0.0004656414        0     5138    38536
    0     7 0.0004504575 0.0004504575        0     5138    38536
    0     8 0.0004656414 0.0004656414        0     5138    38536
    0     9 0.0004504575 0.0004504575        0     5138    38536
    0    10 0.0004504575 0.0004504575        0     5138    38536
    0    15 0.0005289874 0.0005289874        0    38535    38536
    0    16 0.0005289874 0.0005289874        0    38535    38536
    0    17 0.0005289874 0.0005289874        0    38535    38536
    0    18 0.0005289874 0.0005289874        0    38535    38536
    1     0 0.0158722990 0.0158722990        0     5138    38536
    1    19 0.0005289874 0.0005289874        0    38535    38536
    1    20 0.0005289874 0.0005289874        0    38535    38536
    1    21 0.0005289874 0.0005289874        0    38535    38536
    1    22 0.0005289874 0.0005289874        0    38535    38536
    2    11 0.0008816609 0.0008816609     5138    28259    38536
    2    12 0.0008816609 0.0008816609     5138    28259    38536
    2    13 0.0008816609 0.0008816609     5138    28259    38536
    2    14 0.0008816609 0.0008816609     5138    28259    38536
    3     2 0.0035266436 0.0035266436     5138    28259    38536
    4     2 0.0035266436 0.0035266436     5138    28259    38536
    5     2 0.0035266436 0.0035266436     5138    28259    38536
    6     2 0.0035266436 0.0035266436     5138    28259    38536
    7     2 0.0035266436 0.0035266436     5138    28259    38536
    8     2 0.0035266436 0.0035266436     5138    28259    38536
    9     2 0.0035266436 0.0035266436     5138    28259    38536
   10     2 0.0035266436 0.0035266436     5138    28259    38536
   15    11 0.0005289874 0.0005289874        0    38535    38536
   16    12 0.0005289874 0.0005289874        0    38535    38536
   17    13 0.0005289874 0.0005289874        0    38535    38536
   18    14 0.0005289874 0.0005289874        0    38535    38536
   19    15 0.0021159496 0.0021159496        0    38535    38536
   20    16 0.0021159496 0.0021159496        0    38535    38536
   21    17 0.0021159496 0.0021159496        0    38535    38536
   22    18 0.0021159496 0.0021159496        0    38535    38536
