src,dst,phase,class,bytes,packets,window,pir,t_on,t_off,t_period
6,38,conv5,scatter,100352,1568,23120,0.0033910035,0,23121,115606
6,39,conv5,scatter,100352,1568,23120,0.0033910035,0,23121,115606
7,32,conv5,scatter,100352,1568,23120,0.0033910035,0,23121,115606
7,33,conv5,scatter,100352,1568,23120,0.0033910035,0,23121,115606
7,34,conv5,scatter,100352,1568,23120,0.0033910035,0,23121,115606
7,35,conv5,scatter,100352,1568,23120,0.0033910035,0,23121,115606
7,36,conv5,scatter,100352,1568,23120,0.0033910035,0,23121,115606
7,37,conv5,scatter,100352,1568,23120,0.0033910035,0,23121,115606
7,38,conv5,scatter,100352,1568,23120,0.0033910035,0,23121,115606
7,39,conv5,scatter,100352,1568,23120,0.0033910035,0,23121,115606
8,0,conv5,reduce,401408,6272,23120,0.0135640138,0,23121,115606
8,9,conv5,scatter,200704,3136,23120,0.0067820069,0,23121,115606
8,10,conv5,scatter,200704,3136,23120,0.0067820069,0,23121,115606
8,11,conv5,scatter,200704,3136,23120,0.0067820069,0,23121,115606
8,12,conv5,scatter,200704,3136,23120,0.0067820069,0,23121,115606
8,13,conv5,scatter,200704,3136,23120,0.0067820069,0,23121,115606
8,14,conv5,scatter,200704,3136,23120,0.0067820069,0,23121,115606
8,15,conv5,scatter,200704,3136,23120,0.0067820069,0,23121,115606
9,1,conv5,reduce,401408,6272,23120,0.0135640138,0,23121,115606
10,2,conv5,reduce,401408,6272,23120,0.0135640138,0,23121,115606
11,3,conv5,reduce,401408,6272,23120,0.0135640138,0,23121,115606
12,4,conv5,reduce,401408,6272,23120,0.0135640138,0,23121,115606
13,5,conv5,reduce,401408,6272,23120,0.0135640138,0,23121,115606
14,6,conv5,reduce,401408,6272,23120,0.0135640138,0,23121,115606
15,7,conv5,reduce,401408,6272,23120,0.0135640138,0,23121,115606
16,40,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
16,41,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
16,42,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
16,43,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
16,44,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
16,45,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
16,46,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
16,47,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
17,40,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
17,41,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
17,42,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
17,43,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
17,44,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
17,45,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
17,46,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
17,47,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
18,40,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
18,41,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
18,42,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
18,43,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
18,44,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
18,45,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
18,46,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
18,47,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
18,48,conv6,scatter,34496,539,46241,0.0005828161,23121,69363,115606
18,49,conv6,scatter,34496,539,46241,0.0005828161,23121,69363,115606
18,50,conv6,scatter,34496,539,46241,0.0005828161,23121,69363,115606
18,51,conv6,scatter,34496,539,46241,0.0005828161,23121,69363,115606
18,52,conv6,scatter,34496,539,46241,0.0005828161,23121,69363,115606
18,53,conv6,scatter,34496,539,46241,0.0005828161,23121,69363,115606
18,54,conv6,scatter,34496,539,46241,0.0005828161,23121,69363,115606
18,55,conv6,scatter,34496,539,46241,0.0005828161,23121,69363,115606
19,48,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
19,49,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
19,50,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
19,51,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
19,52,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
19,53,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
19,54,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
19,55,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
20,48,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
20,49,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
20,50,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
20,51,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
20,52,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
20,53,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
20,54,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
20,55,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
21,48,conv6,scatter,34496,539,46241,0.0005828161,23121,69363,115606
21,49,conv6,scatter,34496,539,46241,0.0005828161,23121,69363,115606
21,50,conv6,scatter,34496,539,46241,0.0005828161,23121,69363,115606
21,51,conv6,scatter,34496,539,46241,0.0005828161,23121,69363,115606
21,52,conv6,scatter,34496,539,46241,0.0005828161,23121,69363,115606
21,53,conv6,scatter,34496,539,46241,0.0005828161,23121,69363,115606
21,54,conv6,scatter,34496,539,46241,0.0005828161,23121,69363,115606
21,55,conv6,scatter,34496,539,46241,0.0005828161,23121,69363,115606
21,56,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
21,57,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
21,58,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
21,59,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
21,60,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
21,61,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
21,62,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
21,63,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
22,56,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
22,57,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
22,58,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
22,59,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
22,60,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
22,61,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
22,62,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
22,63,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
23,56,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
23,57,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
23,58,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
23,59,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
23,60,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
23,61,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
23,62,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
23,63,conv6,scatter,100352,1568,46241,0.0016954651,23121,69363,115606
24,16,conv6,reduce,401408,6272,46241,0.0067818603,23121,69363,115606
25,17,conv6,reduce,401408,6272,46241,0.0067818603,23121,69363,115606
26,18,conv6,reduce,401408,6272,46241,0.0067818603,23121,69363,115606
27,19,conv6,reduce,401408,6272,46241,0.0067818603,23121,69363,115606
28,20,conv6,reduce,401408,6272,46241,0.0067818603,23121,69363,115606
29,21,conv6,reduce,401408,6272,46241,0.0067818603,23121,69363,115606
30,22,conv6,reduce,401408,6272,46241,0.0067818603,23121,69363,115606
31,23,conv6,reduce,401408,6272,46241,0.0067818603,23121,69363,115606
32,16,conv6,reduce,401408,6272,46241,0.0067818603,23121,69363,115606
33,17,conv6,reduce,401408,6272,46241,0.0067818603,23121,69363,115606
34,18,conv6,reduce,401408,6272,46241,0.0067818603,23121,69363,115606
35,19,conv6,reduce,401408,6272,46241,0.0067818603,23121,69363,115606
36,20,conv6,reduce,401408,6272,46241,0.0067818603,23121,69363,115606
37,21,conv6,reduce,401408,6272,46241,0.0067818603,23121,69363,115606
38,22,conv6,reduce,401408,6272,46241,0.0067818603,23121,69363,115606
39,23,conv6,reduce,401408,6272,46241,0.0067818603,23121,69363,115606
48,40,conv7,reduce,401408,6272,46241,0.0067818603,69363,115605,115606
49,41,conv7,reduce,401408,6272,46241,0.0067818603,69363,115605,115606
50,42,conv7,reduce,401408,6272,46241,0.0067818603,69363,115605,115606
51,43,conv7,reduce,401408,6272,46241,0.0067818603,69363,115605,115606
52,44,conv7,reduce,401408,6272,46241,0.0067818603,69363,115605,115606
53,45,conv7,reduce,401408,6272,46241,0.0067818603,69363,115605,115606
54,46,conv7,reduce,401408,6272,46241,0.0067818603,69363,115605,115606
55,47,conv7,reduce,401408,6272,46241,0.0067818603,69363,115605,115606
56,40,conv7,reduce,401408,6272,46241,0.0067818603,69363,115605,115606
57,41,conv7,reduce,401408,6272,46241,0.0067818603,69363,115605,115606
58,42,conv7,reduce,401408,6272,46241,0.0067818603,69363,115605,115606
59,43,conv7,reduce,401408,6272,46241,0.0067818603,69363,115605,115606
60,44,conv7,reduce,401408,6272,46241,0.0067818603,69363,115605,115606
61,45,conv7,reduce,401408,6272,46241,0.0067818603,69363,115605,115606
62,46,conv7,reduce,401408,6272,46241,0.0067818603,69363,115605,115606
63,47,conv7,reduce,401408,6272,46241,0.0067818603,69363,115605,115606
