src,dst,phase,class,bytes,packets,window,pir,t_on,t_off,t_period
0,1,conv5,scatter,200704,3136,23120,0.0067820069,0,23121,115606
0,2,conv5,scatter,200704,3136,23120,0.0067820069,0,23121,115606
0,3,conv5,scatter,200704,3136,23120,0.0067820069,0,23121,115606
0,8,conv5,scatter,200704,3136,23120,0.0067820069,0,23121,115606
0,9,conv5,scatter,200704,3136,23120,0.0067820069,0,23121,115606
0,10,conv5,scatter,200704,3136,23120,0.0067820069,0,23121,115606
0,11,conv5,scatter,200704,3136,23120,0.0067820069,0,23121,115606
1,8,conv5,scatter,68992,1078,23120,0.0023313149,0,23121,115606
1,9,conv5,scatter,68992,1078,23120,0.0023313149,0,23121,115606
1,10,conv5,scatter,68992,1078,23120,0.0023313149,0,23121,115606
1,11,conv5,scatter,68992,1078,23120,0.0023313149,0,23121,115606
1,12,conv5,scatter,134848,2107,23120,0.0045566609,0,23121,115606
1,13,conv5,scatter,134848,2107,23120,0.0045566609,0,23121,115606
1,14,conv5,scatter,134848,2107,23120,0.0045566609,0,23121,115606
1,15,conv5,scatter,134848,2107,23120,0.0045566609,0,23121,115606
2,12,conv5,scatter,134848,2107,23120,0.0045566609,0,23121,115606
2,13,conv5,scatter,134848,2107,23120,0.0045566609,0,23121,115606
2,14,conv5,scatter,134848,2107,23120,0.0045566609,0,23121,115606
2,15,conv5,scatter,134848,2107,23120,0.0045566609,0,23121,115606
2,16,conv5,scatter,68992,1078,23120,0.0023313149,0,23121,115606
2,17,conv5,scatter,68992,1078,23120,0.0023313149,0,23121,115606
2,18,conv5,scatter,68992,1078,23120,0.0023313149,0,23121,115606
2,19,conv5,scatter,68992,1078,23120,0.0023313149,0,23121,115606
3,16,conv5,scatter,200704,3136,23120,0.0067820069,0,23121,115606
3,17,conv5,scatter,200704,3136,23120,0.0067820069,0,23121,115606
3,18,conv5,scatter,200704,3136,23120,0.0067820069,0,23121,115606
3,19,conv5,scatter,200704,3136,23120,0.0067820069,0,23121,115606
4,0,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
4,5,conv5,scatter,200704,3136,23120,0.0067820069,0,23121,115606
4,6,conv5,scatter,200704,3136,23120,0.0067820069,0,23121,115606
4,7,conv5,scatter,200704,3136,23120,0.0067820069,0,23121,115606
5,1,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
6,2,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
7,3,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
8,20,conv6,scatter,200704,3136,46241,0.0033909301,23121,69363,115606
8,21,conv6,scatter,200704,3136,46241,0.0033909301,23121,69363,115606
8,22,conv6,scatter,200704,3136,46241,0.0033909301,23121,69363,115606
8,23,conv6,scatter,200704,3136,46241,0.0033909301,23121,69363,115606
9,20,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
9,21,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
9,22,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
9,23,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
9,24,conv6,scatter,134848,2107,46241,0.0022782812,23121,69363,115606
9,25,conv6,scatter,134848,2107,46241,0.0022782812,23121,69363,115606
9,26,conv6,scatter,134848,2107,46241,0.0022782812,23121,69363,115606
9,27,conv6,scatter,134848,2107,46241,0.0022782812,23121,69363,115606
10,24,conv6,scatter,134848,2107,46241,0.0022782812,23121,69363,115606
10,25,conv6,scatter,134848,2107,46241,0.0022782812,23121,69363,115606
10,26,conv6,scatter,134848,2107,46241,0.0022782812,23121,69363,115606
10,27,conv6,scatter,134848,2107,46241,0.0022782812,23121,69363,115606
10,28,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
10,29,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
10,30,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
10,31,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
11,28,conv6,scatter,200704,3136,46241,0.0033909301,23121,69363,115606
11,29,conv6,scatter,200704,3136,46241,0.0033909301,23121,69363,115606
11,30,conv6,scatter,200704,3136,46241,0.0033909301,23121,69363,115606
11,31,conv6,scatter,200704,3136,46241,0.0033909301,23121,69363,115606
12,8,conv6,reduce,802816,12544,46241,0.0135637205,23121,69363,115606
13,9,conv6,reduce,802816,12544,46241,0.0135637205,23121,69363,115606
14,10,conv6,reduce,802816,12544,46241,0.0135637205,23121,69363,115606
15,11,conv6,reduce,802816,12544,46241,0.0135637205,23121,69363,115606
16,8,conv6,reduce,802816,12544,46241,0.0135637205,23121,69363,115606
17,9,conv6,reduce,802816,12544,46241,0.0135637205,23121,69363,115606
18,10,conv6,reduce,802816,12544,46241,0.0135637205,23121,69363,115606
19,11,conv6,reduce,802816,12544,46241,0.0135637205,23121,69363,115606
24,20,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
25,21,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
26,22,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
27,23,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
28,20,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
29,21,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
30,22,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
31,23,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
