src,dst,phase,class,bytes,packets,window,pir,t_on,t_off,t_period
0,1,q,scatter,25216,394,5808,0.0033918733,0,5809,58097
0,2,q,scatter,25216,394,5808,0.0033918733,0,5809,58097
0,9,k,scatter,25216,394,5808,0.0033918733,0,5809,58097
0,10,k,scatter,25216,394,5808,0.0033918733,0,5809,58097
0,11,k,scatter,25216,394,5808,0.0033918733,0,5809,58097
0,18,v,scatter,25216,394,5808,0.0033918733,0,5809,58097
0,19,v,scatter,25216,394,5808,0.0033918733,0,5809,58097
0,20,v,scatter,25216,394,5808,0.0033918733,0,5809,58097
0,27,attn_res,add,25216,394,11617,0.0016957907,0,11618,58097
3,0,q,reduce,100864,1576,5808,0.0135674931,0,5809,58097
3,4,q,scatter,25216,394,5808,0.0033918733,0,5809,58097
3,5,q,scatter,25216,394,5808,0.0033918733,0,5809,58097
3,12,k,scatter,25216,394,5808,0.0033918733,0,5809,58097
3,13,k,scatter,25216,394,5808,0.0033918733,0,5809,58097
3,14,k,scatter,25216,394,5808,0.0033918733,0,5809,58097
3,21,v,scatter,25216,394,5808,0.0033918733,0,5809,58097
3,22,v,scatter,25216,394,5808,0.0033918733,0,5809,58097
3,23,v,scatter,25216,394,5808,0.0033918733,0,5809,58097
3,28,attn_res,add,25216,394,11617,0.0016957907,0,11618,58097
4,1,q,reduce,100864,1576,5808,0.0135674931,0,5809,58097
5,2,q,reduce,100864,1576,5808,0.0135674931,0,5809,58097
6,0,q,reduce,100864,1576,5808,0.0135674931,0,5809,58097
6,7,q,scatter,25216,394,5808,0.0033918733,0,5809,58097
6,8,q,scatter,25216,394,5808,0.0033918733,0,5809,58097
6,15,k,scatter,25216,394,5808,0.0033918733,0,5809,58097
6,16,k,scatter,25216,394,5808,0.0033918733,0,5809,58097
6,17,k,scatter,25216,394,5808,0.0033918733,0,5809,58097
6,24,v,scatter,25216,394,5808,0.0033918733,0,5809,58097
6,25,v,scatter,25216,394,5808,0.0033918733,0,5809,58097
6,26,v,scatter,25216,394,5808,0.0033918733,0,5809,58097
6,29,attn_res,add,25216,394,11617,0.0016957907,0,11618,58097
7,1,q,reduce,100864,1576,5808,0.0135674931,0,5809,58097
8,2,q,reduce,100864,1576,5808,0.0135674931,0,5809,58097
12,9,k,reduce,100864,1576,5808,0.0135674931,0,5809,58097
13,10,k,reduce,100864,1576,5808,0.0135674931,0,5809,58097
14,11,k,reduce,100864,1576,5808,0.0135674931,0,5809,58097
15,9,k,reduce,100864,1576,5808,0.0135674931,0,5809,58097
16,10,k,reduce,100864,1576,5808,0.0135674931,0,5809,58097
17,11,k,reduce,100864,1576,5808,0.0135674931,0,5809,58097
18,27,v,scatter,25216,394,5808,0.0033918733,0,5809,58097
18,28,v,scatter,25216,394,5808,0.0033918733,0,5809,58097
18,29,v,scatter,25216,394,5808,0.0033918733,0,5809,58097
19,30,v,scatter,25216,394,5808,0.0033918733,0,5809,58097
19,31,v,scatter,25216,394,5808,0.0033918733,0,5809,58097
19,32,v,scatter,25216,394,5808,0.0033918733,0,5809,58097
20,33,v,scatter,25216,394,5808,0.0033918733,0,5809,58097
20,34,v,scatter,25216,394,5808,0.0033918733,0,5809,58097
20,35,v,scatter,25216,394,5808,0.0033918733,0,5809,58097
21,18,v,reduce,100864,1576,5808,0.0135674931,0,5809,58097
22,19,v,reduce,100864,1576,5808,0.0135674931,0,5809,58097
23,20,v,reduce,100864,1576,5808,0.0135674931,0,5809,58097
