src,dst,phase,class,bytes,packets,window,pir,t_on,t_off,t_period
0,1,conv1,scatter,25088,392,5137,0.0019840374,0,5138,38536
0,8,conv1,scatter,2940,46,5137,0.0002328207,0,5138,38536
0,9,conv1,scatter,2940,46,5137,0.0002328207,0,5138,38536
0,10,conv1,scatter,2940,46,5137,0.0002328207,0,5138,38536
0,11,conv1,scatter,2940,46,5137,0.0002328207,0,5138,38536
0,12,conv1,scatter,2940,46,5137,0.0002328207,0,5138,38536
0,13,conv1,scatter,2940,46,5137,0.0002328207,0,5138,38536
0,14,conv1,scatter,2940,46,5137,0.0002328207,0,5138,38536
0,15,conv1,scatter,2940,46,5137,0.0002328207,0,5138,38536
0,16,conv1,scatter,3136,49,5137,0.0002480047,0,5138,38536
0,17,conv1,scatter,3136,49,5137,0.0002480047,0,5138,38536
0,18,conv1,scatter,2940,46,5137,0.0002328207,0,5138,38536
0,19,conv1,scatter,2940,46,5137,0.0002328207,0,5138,38536
0,20,conv1,scatter,2940,46,5137,0.0002328207,0,5138,38536
0,21,conv1,scatter,2940,46,5137,0.0002328207,0,5138,38536
0,22,conv1,scatter,2940,46,5137,0.0002328207,0,5138,38536
0,23,conv1,scatter,2940,46,5137,0.0002328207,0,5138,38536
0,24,conv1,scatter,2940,46,5137,0.0002328207,0,5138,38536
0,25,conv1,scatter,2940,46,5137,0.0002328207,0,5138,38536
0,60,shortcut,scatter,25088,392,38534,0.0002644937,0,38535,38536
0,61,shortcut,scatter,25088,392,38534,0.0002644937,0,38535,38536
0,62,shortcut,scatter,25088,392,38534,0.0002644937,0,38535,38536
0,63,shortcut,scatter,25088,392,38534,0.0002644937,0,38535,38536
0,64,shortcut,scatter,25088,392,38534,0.0002644937,0,38535,38536
0,65,shortcut,scatter,25088,392,38534,0.0002644937,0,38535,38536
0,66,shortcut,scatter,25088,392,38534,0.0002644937,0,38535,38536
0,67,shortcut,scatter,25088,392,38534,0.0002644937,0,38535,38536
1,26,conv1,scatter,2940,46,5137,0.0002328207,0,5138,38536
