src,dst,phase,class,bytes,packets,window,pir,t_on,t_off,t_period
0,1,conv5,scatter,81536,1274,23120,0.0027551903,0,23121,115606
0,2,conv5,scatter,81536,1274,23120,0.0027551903,0,23121,115606
0,3,conv5,scatter,81536,1274,23120,0.0027551903,0,23121,115606
0,4,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
0,5,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
0,6,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
0,7,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
0,20,conv5,scatter,90944,1421,23120,0.0030730969,0,23121,115606
0,21,conv5,scatter,90944,1421,23120,0.0030730969,0,23121,115606
0,22,conv5,scatter,90944,1421,23120,0.0030730969,0,23121,115606
0,23,conv5,scatter,90944,1421,23120,0.0030730969,0,23121,115606
0,24,conv5,scatter,90944,1421,23120,0.0030730969,0,23121,115606
0,25,conv5,scatter,90944,1421,23120,0.0030730969,0,23121,115606
0,26,conv5,scatter,90944,1421,23120,0.0030730969,0,23121,115606
0,27,conv5,scatter,90944,1421,23120,0.0030730969,0,23121,115606
0,28,conv5,scatter,25088,392,23120,0.0008477509,0,23121,115606
0,29,conv5,scatter,25088,392,23120,0.0008477509,0,23121,115606
0,30,conv5,scatter,25088,392,23120,0.0008477509,0,23121,115606
0,31,conv5,scatter,25088,392,23120,0.0008477509,0,23121,115606
1,28,conv5,scatter,68992,1078,23120,0.0023313149,0,23121,115606
1,29,conv5,scatter,68992,1078,23120,0.0023313149,0,23121,115606
1,30,conv5,scatter,68992,1078,23120,0.0023313149,0,23121,115606
1,31,conv5,scatter,68992,1078,23120,0.0023313149,0,23121,115606
1,32,conv5,scatter,90944,1421,23120,0.0030730969,0,23121,115606
1,33,conv5,scatter,90944,1421,23120,0.0030730969,0,23121,115606
1,34,conv5,scatter,90944,1421,23120,0.0030730969,0,23121,115606
1,35,conv5,scatter,90944,1421,23120,0.0030730969,0,23121,115606
1,36,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
1,37,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
1,38,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
1,39,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
2,36,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
2,37,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
2,38,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
2,39,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
2,40,conv5,scatter,90944,1421,23120,0.0030730969,0,23121,115606
2,41,conv5,scatter,90944,1421,23120,0.0030730969,0,23121,115606
2,42,conv5,scatter,90944,1421,23120,0.0030730969,0,23121,115606
2,43,conv5,scatter,90944,1421,23120,0.0030730969,0,23121,115606
2,44,conv5,scatter,68992,1078,23120,0.0023313149,0,23121,115606
2,45,conv5,scatter,68992,1078,23120,0.0023313149,0,23121,115606
2,46,conv5,scatter,68992,1078,23120,0.0023313149,0,23121,115606
2,47,conv5,scatter,68992,1078,23120,0.0023313149,0,23121,115606
3,44,conv5,scatter,25088,392,23120,0.0008477509,0,23121,115606
3,45,conv5,scatter,25088,392,23120,0.0008477509,0,23121,115606
3,46,conv5,scatter,25088,392,23120,0.0008477509,0,23121,115606
3,47,conv5,scatter,25088,392,23120,0.0008477509,0,23121,115606
3,48,conv5,scatter,90944,1421,23120,0.0030730969,0,23121,115606
3,49,conv5,scatter,90944,1421,23120,0.0030730969,0,23121,115606
3,50,conv5,scatter,90944,1421,23120,0.0030730969,0,23121,115606
3,51,conv5,scatter,90944,1421,23120,0.0030730969,0,23121,115606
3,52,conv5,scatter,90944,1421,23120,0.0030730969,0,23121,115606
3,53,conv5,scatter,90944,1421,23120,0.0030730969,0,23121,115606
3,54,conv5,scatter,90944,1421,23120,0.0030730969,0,23121,115606
3,55,conv5,scatter,90944,1421,23120,0.0030730969,0,23121,115606
4,0,conv5,reduce+scatter,805952,12593,23120,0.0272339965,0,23121,115606
4,1,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
4,2,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
4,3,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
4,5,conv5,scatter,84672,1323,23120,0.0028611592,0,23121,115606
4,6,conv5,scatter,84672,1323,23120,0.0028611592,0,23121,115606
4,7,conv5,scatter,84672,1323,23120,0.0028611592,0,23121,115606
4,8,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
4,9,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
4,10,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
4,11,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
5,1,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
6,2,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
7,3,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
8,0,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
8,4,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
8,5,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
8,6,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
8,7,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
8,9,conv5,scatter,81536,1274,23120,0.0027551903,0,23121,115606
8,10,conv5,scatter,81536,1274,23120,0.0027551903,0,23121,115606
8,11,conv5,scatter,81536,1274,23120,0.0027551903,0,23121,115606
9,1,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
10,2,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
11,3,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
12,0,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
12,13,conv5,scatter,81536,1274,23120,0.0027551903,0,23121,115606
12,14,conv5,scatter,81536,1274,23120,0.0027551903,0,23121,115606
12,15,conv5,scatter,81536,1274,23120,0.0027551903,0,23121,115606
12,16,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
12,17,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
12,18,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
12,19,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
13,1,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
14,2,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
15,3,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
16,0,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
16,12,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
16,13,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
16,14,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
16,15,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
16,17,conv5,scatter,81536,1274,23120,0.0027551903,0,23121,115606
16,18,conv5,scatter,81536,1274,23120,0.0027551903,0,23121,115606
16,19,conv5,scatter,81536,1274,23120,0.0027551903,0,23121,115606
17,1,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
18,2,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
19,3,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
20,56,conv6,scatter,90944,1421,46241,0.0015365152,23121,69363,115606
20,57,conv6,scatter,90944,1421,46241,0.0015365152,23121,69363,115606
20,58,conv6,scatter,90944,1421,46241,0.0015365152,23121,69363,115606
20,59,conv6,scatter,90944,1421,46241,0.0015365152,23121,69363,115606
20,60,conv6,scatter,90944,1421,46241,0.0015365152,23121,69363,115606
20,61,conv6,scatter,90944,1421,46241,0.0015365152,23121,69363,115606
20,62,conv6,scatter,90944,1421,46241,0.0015365152,23121,69363,115606
20,63,conv6,scatter,90944,1421,46241,0.0015365152,23121,69363,115606
20,64,conv6,scatter,25088,392,46241,0.0004238663,23121,69363,115606
20,65,conv6,scatter,25088,392,46241,0.0004238663,23121,69363,115606
20,66,conv6,scatter,25088,392,46241,0.0004238663,23121,69363,115606
20,67,conv6,scatter,25088,392,46241,0.0004238663,23121,69363,115606
21,64,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
21,65,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
21,66,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
21,67,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
21,68,conv6,scatter,90944,1421,46241,0.0015365152,23121,69363,115606
21,69,conv6,scatter,90944,1421,46241,0.0015365152,23121,69363,115606
21,70,conv6,scatter,90944,1421,46241,0.0015365152,23121,69363,115606
21,71,conv6,scatter,90944,1421,46241,0.0015365152,23121,69363,115606
21,72,conv6,scatter,47040,735,46241,0.0007947492,23121,69363,115606
21,73,conv6,scatter,47040,735,46241,0.0007947492,23121,69363,115606
21,74,conv6,scatter,47040,735,46241,0.0007947492,23121,69363,115606
21,75,conv6,scatter,47040,735,46241,0.0007947492,23121,69363,115606
22,72,conv6,scatter,47040,735,46241,0.0007947492,23121,69363,115606
22,73,conv6,scatter,47040,735,46241,0.0007947492,23121,69363,115606
22,74,conv6,scatter,47040,735,46241,0.0007947492,23121,69363,115606
22,75,conv6,scatter,47040,735,46241,0.0007947492,23121,69363,115606
22,76,conv6,scatter,90944,1421,46241,0.0015365152,23121,69363,115606
22,77,conv6,scatter,90944,1421,46241,0.0015365152,23121,69363,115606
22,78,conv6,scatter,90944,1421,46241,0.0015365152,23121,69363,115606
22,79,conv6,scatter,90944,1421,46241,0.0015365152,23121,69363,115606
22,80,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
22,81,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
22,82,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
22,83,conv6,scatter,68992,1078,46241,0.0011656322,23121,69363,115606
23,80,conv6,scatter,25088,392,46241,0.0004238663,23121,69363,115606
23,81,conv6,scatter,25088,392,46241,0.0004238663,23121,69363,115606
23,82,conv6,scatter,25088,392,46241,0.0004238663,23121,69363,115606
23,83,conv6,scatter,25088,392,46241,0.0004238663,23121,69363,115606
23,84,conv6,scatter,90944,1421,46241,0.0015365152,23121,69363,115606
23,85,conv6,scatter,90944,1421,46241,0.0015365152,23121,69363,115606
23,86,conv6,scatter,90944,1421,46241,0.0015365152,23121,69363,115606
23,87,conv6,scatter,90944,1421,46241,0.0015365152,23121,69363,115606
23,88,conv6,scatter,90944,1421,46241,0.0015365152,23121,69363,115606
23,89,conv6,scatter,90944,1421,46241,0.0015365152,23121,69363,115606
