src,dst,phase,class,bytes,packets,window,pir,t_on,t_off,t_period
0,1,conv1,scatter,50176,784,5137,0.0039680748,0,5138,38536
0,2,conv1,scatter,50176,784,5137,0.0039680748,0,5138,38536
0,3,conv1,scatter,50176,784,5137,0.0039680748,0,5138,38536
0,8,conv1,scatter,5684,89,5137,0.0004504575,0,5138,38536
0,9,conv1,scatter,5684,89,5137,0.0004504575,0,5138,38536
0,10,conv1,scatter,5684,89,5137,0.0004504575,0,5138,38536
0,11,conv1,scatter,5684,89,5137,0.0004504575,0,5138,38536
0,12,conv1,scatter,5684,89,5137,0.0004504575,0,5138,38536
0,13,conv1,scatter,5684,89,5137,0.0004504575,0,5138,38536
0,14,conv1,scatter,5684,89,5137,0.0004504575,0,5138,38536
0,15,conv1,scatter,5684,89,5137,0.0004504575,0,5138,38536
0,16,conv1,scatter,1568,25,5137,0.0001265330,0,5138,38536
0,17,conv1,scatter,1568,25,5137,0.0001265330,0,5138,38536
0,18,conv1,scatter,1568,25,5137,0.0001265330,0,5138,38536
0,19,conv1,scatter,1568,25,5137,0.0001265330,0,5138,38536
0,60,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
0,61,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
0,62,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
0,63,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
0,64,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
0,65,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
0,66,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
0,67,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
0,68,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
0,69,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
0,70,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
0,71,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
0,72,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
0,73,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
0,74,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
0,75,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
1,16,conv1,scatter,4312,68,5137,0.0003441697,0,5138,38536
1,17,conv1,scatter,4312,68,5137,0.0003441697,0,5138,38536
1,18,conv1,scatter,4312,68,5137,0.0003441697,0,5138,38536
1,19,conv1,scatter,4312,68,5137,0.0003441697,0,5138,38536
1,20,conv1,scatter,5684,89,5137,0.0004504575,0,5138,38536
1,21,conv1,scatter,5684,89,5137,0.0004504575,0,5138,38536
1,22,conv1,scatter,5684,89,5137,0.0004504575,0,5138,38536
1,23,conv1,scatter,5684,89,5137,0.0004504575,0,5138,38536
1,24,conv1,scatter,2940,46,5137,0.0002328207,0,5138,38536
1,25,conv1,scatter,2940,46,5137,0.0002328207,0,5138,38536
1,26,conv1,scatter,2940,46,5137,0.0002328207,0,5138,38536
1,27,conv1,scatter,2940,46,5137,0.0002328207,0,5138,38536
2,24,conv1,scatter,2940,46,5137,0.0002328207,0,5138,38536
2,25,conv1,scatter,2940,46,5137,0.0002328207,0,5138,38536
2,26,conv1,scatter,2940,46,5137,0.0002328207,0,5138,38536
2,27,conv1,scatter,2940,46,5137,0.0002328207,0,5138,38536
2,28,conv1,scatter,5684,89,5137,0.0004504575,0,5138,38536
2,29,conv1,scatter,5684,89,5137,0.0004504575,0,5138,38536
2,30,conv1,scatter,5684,89,5137,0.0004504575,0,5138,38536
2,31,conv1,scatter,5684,89,5137,0.0004504575,0,5138,38536
2,32,conv1,scatter,4312,68,5137,0.0003441697,0,5138,38536
2,33,conv1,scatter,4312,68,5137,0.0003441697,0,5138,38536
2,34,conv1,scatter,4312,68,5137,0.0003441697,0,5138,38536
2,35,conv1,scatter,4312,68,5137,0.0003441697,0,5138,38536
3,32,conv1,scatter,1568,25,5137,0.0001265330,0,5138,38536
3,33,conv1,scatter,1568,25,5137,0.0001265330,0,5138,38536
3,34,conv1,scatter,1568,25,5137,0.0001265330,0,5138,38536
3,35,conv1,scatter,1568,25,5137,0.0001265330,0,5138,38536
3,36,conv1,scatter,5684,89,5137,0.0004504575,0,5138,38536
3,37,conv1,scatter,5684,89,5137,0.0004504575,0,5138,38536
3,38,conv1,scatter,5684,89,5137,0.0004504575,0,5138,38536
3,39,conv1,scatter,5684,89,5137,0.0004504575,0,5138,38536
3,40,conv1,scatter,5684,89,5137,0.0004504575,0,5138,38536
3,41,conv1,scatter,5684,89,5137,0.0004504575,0,5138,38536
3,42,conv1,scatter,5684,89,5137,0.0004504575,0,5138,38536
3,43,conv1,scatter,5684,89,5137,0.0004504575,0,5138,38536
4,0,conv1,reduce,50176,784,5137,0.0039680748,0,5138,38536
4,5,conv1,scatter,50176,784,5137,0.0039680748,0,5138,38536
4,6,conv1,scatter,50176,784,5137,0.0039680748,0,5138,38536
4,7,conv1,scatter,50176,784,5137,0.0039680748,0,5138,38536
4,76,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
4,77,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
4,78,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
4,79,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
4,80,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
4,81,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
4,82,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
4,83,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
4,84,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
4,85,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
4,86,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
4,87,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
4,88,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
4,89,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
4,90,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
4,91,shortcut,scatter,50176,784,38534,0.0005289874,0,38535,38536
5,1,conv1,reduce,50176,784,5137,0.0039680748,0,5138,38536
6,2,conv1,reduce,50176,784,5137,0.0039680748,0,5138,38536
7,3,conv1,reduce,50176,784,5137,0.0039680748,0,5138,38536
8,44,conv2,scatter,12544,196,23120,0.0002204152,5138,28259,38536
8,45,conv2,scatter,12544,196,23120,0.0002204152,5138,28259,38536
8,46,conv2,scatter,12544,196,23120,0.0002204152,5138,28259,38536
8,47,conv2,scatter,12544,196,23120,0.0002204152,5138,28259,38536
8,48,conv2,scatter,12544,196,23120,0.0002204152,5138,28259,38536
8,49,conv2,scatter,12544,196,23120,0.0002204152,5138,28259,38536
8,50,conv2,scatter,12544,196,23120,0.0002204152,5138,28259,38536
8,51,conv2,scatter,12544,196,23120,0.0002204152,5138,28259,38536
