src,dst,phase,class,bytes,packets,window,pir,t_on,t_off,t_period
0,1,q,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,2,q,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,3,q,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,4,q,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,5,q,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,6,q,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,7,q,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,8,q,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,9,q,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,10,q,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,11,q,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,12,k,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,13,k,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,14,k,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,15,k,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,16,k,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,17,k,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,18,k,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,19,k,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,20,k,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,21,k,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,22,k,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,23,k,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,24,v,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,25,v,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,26,v,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,27,v,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,28,v,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,29,v,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,30,v,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,31,v,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,32,v,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,33,v,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,34,v,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,35,v,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,36,attn_res,add,6304,99,11617,0.0004260997,0,11618,58097
0,37,attn_res,add,6304,99,11617,0.0004260997,0,11618,58097
0,38,attn_res,add,6304,99,11617,0.0004260997,0,11618,58097
0,39,attn_res,add,6304,99,11617,0.0004260997,0,11618,58097
0,40,attn_res,add,6304,99,11617,0.0004260997,0,11618,58097
0,41,attn_res,add,6304,99,11617,0.0004260997,0,11618,58097
0,42,attn_res,add,6304,99,11617,0.0004260997,0,11618,58097
0,43,attn_res,add,6304,99,11617,0.0004260997,0,11618,58097
0,44,attn_res,add,6304,99,11617,0.0004260997,0,11618,58097
0,45,attn_res,add,6304,99,11617,0.0004260997,0,11618,58097
0,46,attn_res,add,6304,99,11617,0.0004260997,0,11618,58097
0,47,attn_res,add,6304,99,11617,0.0004260997,0,11618,58097
24,36,v,scatter,6304,99,5808,0.0008522727,0,5809,58097
24,37,v,scatter,6304,99,5808,0.0008522727,0,5809,58097
24,38,v,scatter,6304,99,5808,0.0008522727,0,5809,58097
24,39,v,scatter,6304,99,5808,0.0008522727,0,5809,58097
24,40,v,scatter,6304,99,5808,0.0008522727,0,5809,58097
24,41,v,scatter,6304,99,5808,0.0008522727,0,5809,58097
24,42,v,scatter,6304,99,5808,0.0008522727,0,5809,58097
24,43,v,scatter,6304,99,5808,0.0008522727,0,5809,58097
24,44,v,scatter,6304,99,5808,0.0008522727,0,5809,58097
24,45,v,scatter,6304,99,5808,0.0008522727,0,5809,58097
24,46,v,scatter,6304,99,5808,0.0008522727,0,5809,58097
24,47,v,scatter,6304,99,5808,0.0008522727,0,5809,58097
25,36,v,scatter,6304,99,5808,0.0008522727,0,5809,58097
25,37,v,scatter,6304,99,5808,0.0008522727,0,5809,58097
